Transaction_ID,Employee_ID,Department,Region,Card_Tier,Single_Txn_Limit,Transaction_Timestamp,Amount_USD,Merchant_Name,MCC,Injected_Anomaly,System_Audit_Flag,R5_Reason,Travel_Registry_Status
TXN_007929,EMP_228,Software Engineering,LATAM,Tier_2_Standard,3000.0,2025-09-26 20:04:00,313.56,AWS Cloud Services,4816,,CLEAN,,
TXN_007930,EMP_403,Supply Chain,,Tier_1_Exec,5000.0,2025-03-01 06:16:00,33.64,Global Logistics Tech,5999,,CLEAN,,
TXN_007931,EMP_171,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-09-29 20:06:00,332.28,GitHub Enterprise,4816,,CLEAN,,
TXN_007932,EMP_065,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-05-17 11:02:00,117.7,Staples Corp,5999,,CLEAN,,
TXN_007933,EMP_328,Corporate Marketing,APAC,Tier_1_Exec,5000.0,2025-01-21 17:30:00,69.03,Tokyo Dining Corp,5812,,CLEAN,,
TXN_007934,EMP_180,Corporate Marketing,EMEA,Tier_2_Standard,3000.0,2025-03-24 12:14:00,148.14,GitHub Enterprise,4816,,CLEAN,,
TXN_007935,EMP_195,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-08-23 12:50:00,46.75,Amazon Business,5999,,CLEAN,,
TXN_007936,EMP_146,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-01-24 14:31:00,27.06,Uber Inc,4111,,CLEAN,,
TXN_007937,EMP_293,Corporate Marketing,LATAM,Tier_2_Standard,3000.0,2025-06-13 04:43:00,81.37,London Underground,4111,,CLEAN,,
TXN_007938,EMP_095,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-07-31 11:58:00,242.4,GitHub Enterprise,4816,,CLEAN,,
TXN_007939,EMP_441,Field Sales,,Tier_1_Exec,5000.0,2025-12-08 18:27:00,38.94,Bistro Hub,5812,,CLEAN,,
TXN_007940,EMP_029,Supply Chain,APAC,Tier_2_Standard,3000.0,2025-10-23 22:42:00,76.55,Lyft Ride,4111,,CLEAN,,
TXN_007941,EMP_104,Software Engineering,,Tier_1_Exec,5000.0,2025-09-28 18:42:00,386.28,Business Stay Inn,7011,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_007942,EMP_421,Corporate Marketing,LATAM,Tier_1_Exec,5000.0,2025-01-15 15:54:00,99.74,Global Logistics Tech,5999,,CLEAN,,
TXN_007943,EMP_416,Corporate Marketing,EMEA,Tier_2_Standard,3000.0,2025-04-24 21:49:00,136.18,Office Depot,5999,,CLEAN,,
TXN_007944,EMP_374,HR & Recruitment,EMEA,Tier_2_Standard,3000.0,2025-03-29 09:49:00,32.95,Global Logistics Tech,5999,,CLEAN,,
TXN_007945,EMP_001,Software Engineering,,Tier_2_Standard,3000.0,2025-12-23 20:53:00,63.4,Global Logistics Tech,5999,,CLEAN,,
TXN_007946,EMP_392,Supply Chain,APAC,Tier_2_Standard,3000.0,2025-08-25 19:34:00,73.53,GitHub Enterprise,4816,,CLEAN,,
TXN_007947,EMP_399,Corporate Marketing,APAC,Tier_2_Standard,3000.0,2025-12-13 16:19:00,556.21,Euro Lodging,7011,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_007948,EMP_025,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-12-08 09:58:00,296.97,GitHub Enterprise,4816,,CLEAN,,
TXN_007949,EMP_298,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-06-30 01:09:00,374.13,Slack Technologies,4816,,CLEAN,,
TXN_007950,EMP_211,Software Engineering,,Tier_2_Standard,3000.0,2025-01-20 19:47:00,49.04,Global Logistics Tech,5999,,CLEAN,,
TXN_007951,EMP_337,Software Engineering,LATAM,Tier_1_Exec,5000.0,2025-12-30 01:29:00,143.03,Amazon Business,5999,,CLEAN,,
TXN_007952,EMP_172,Travel & Executive Admin,EMEA,Tier_1_Exec,5000.0,2025-01-09 02:36:00,14.25,Tokyo Dining Corp,5812,,CLEAN,,
TXN_007953,EMP_228,Software Engineering,LATAM,Tier_2_Standard,3000.0,2025-04-13 07:20:00,94.42,Global Logistics Tech,5999,,CLEAN,,
TXN_007954,EMP_081,Supply Chain,APAC,Tier_1_Exec,5000.0,2025-01-20 19:23:00,13.82,Local Steakhouse,5812,,CLEAN,,
TXN_007955,EMP_354,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-04-18 10:53:00,359.63,Figma Design,4816,,CLEAN,,
TXN_007956,EMP_076,HR & Recruitment,,Tier_2_Standard,3000.0,2025-11-23 16:32:00,84.17,Office Depot,5999,,FLAG_R5_CONTEXT_FAIL,Active travel itinerary found but MCC 5999 (Office Depot) is not a hospitality category — manual review required,
TXN_007957,EMP_177,Corporate Marketing,EMEA,Tier_2_Standard,3000.0,2025-07-30 21:59:00,274.35,GitHub Enterprise,4816,,CLEAN,,
TXN_007958,EMP_009,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-08-31 04:01:00,126.42,Amazon Business,5999,,CLEAN,,
TXN_007959,EMP_344,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-02-27 02:18:00,31.04,NYC Transit,4111,,CLEAN,,
TXN_007960,EMP_256,Corporate Marketing,LATAM,Tier_2_Standard,3000.0,2025-03-30 03:47:00,12.56,London Tavern,5812,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_007961,EMP_085,Software Engineering,,Tier_2_Standard,3000.0,2025-07-22 09:43:00,133.04,Uber Inc,4111,,CLEAN,,
TXN_007962,EMP_367,Software Engineering,APAC,Tier_1_Exec,5000.0,2025-12-02 05:15:00,34.59,Tokyo Dining Corp,5812,,CLEAN,,
TXN_007963,EMP_169,Travel & Executive Admin,EMEA,Tier_1_Exec,5000.0,2025-08-18 16:25:00,233.84,Marriott International,7011,,CLEAN,,
TXN_007964,EMP_317,HR & Recruitment,LATAM,Tier_2_Standard,3000.0,2025-12-14 12:00:00,454.5,Euro Lodging,7011,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_007965,EMP_394,Field Sales,APAC,Tier_1_Exec,5000.0,2025-11-27 04:25:00,69.28,Tokyo Dining Corp,5812,,CLEAN,,
TXN_007966,EMP_210,HR & Recruitment,EMEA,Tier_2_Standard,3000.0,2025-10-30 11:46:00,31.77,GitHub Enterprise,4816,,CLEAN,,
TXN_007967,EMP_034,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-04-04 13:33:00,48.49,Staples Corp,5999,,CLEAN,,
TXN_007968,EMP_163,HR & Recruitment,,Tier_2_Standard,3000.0,2025-10-10 15:00:00,14.59,Office Depot,5999,,CLEAN,,
TXN_007969,EMP_284,Corporate Marketing,,Tier_2_Standard,3000.0,2025-11-24 14:36:00,45.44,Bistro Hub,5812,,CLEAN,,
TXN_007970,EMP_231,Field Sales,APAC,Tier_1_Exec,5000.0,2025-04-24 07:10:00,156.56,Tokyo Dining Corp,5812,,CLEAN,,
TXN_007971,EMP_044,Software Engineering,,Tier_1_Exec,5000.0,2025-06-12 03:52:00,393.41,AWS Cloud Services,4816,,CLEAN,,
TXN_007972,EMP_246,Software Engineering,,Tier_1_Exec,5000.0,2025-06-25 17:36:00,75.88,London Tavern,5812,,CLEAN,,
TXN_007973,EMP_272,Corporate Marketing,APAC,Tier_2_Standard,3000.0,2025-06-07 02:31:00,21.46,London Tavern,5812,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_007974,EMP_399,Corporate Marketing,APAC,Tier_2_Standard,3000.0,2025-04-01 00:27:00,364.22,Slack Technologies,4816,,CLEAN,,
TXN_007975,EMP_083,Supply Chain,LATAM,Tier_2_Standard,3000.0,2025-05-25 20:55:00,82.27,Global Logistics Tech,5999,,CLEAN,,
TXN_007976,EMP_218,Supply Chain,LATAM,Tier_2_Standard,3000.0,2025-09-02 15:32:00,78.42,AWS Cloud Services,4816,,CLEAN,,
TXN_007977,EMP_205,Field Sales,,Tier_1_Exec,5000.0,2025-12-12 17:47:00,370.26,Figma Design,4816,,CLEAN,,
TXN_007978,EMP_180,Corporate Marketing,EMEA,Tier_2_Standard,3000.0,2025-09-17 00:46:00,307.84,GitHub Enterprise,4816,,CLEAN,,
TXN_007979,EMP_377,HR & Recruitment,LATAM,Tier_1_Exec,5000.0,2025-08-27 05:15:00,112.44,Uber Inc,4111,,CLEAN,,
TXN_007980,EMP_416,Corporate Marketing,EMEA,Tier_2_Standard,3000.0,2025-01-03 04:31:00,109.29,NYC Transit,4111,,CLEAN,,
TXN_007981,EMP_247,Software Engineering,LATAM,Tier_2_Standard,3000.0,2025-04-06 06:34:00,38.05,Uber Inc,4111,,CLEAN,,
TXN_007982,EMP_151,Corporate Marketing,APAC,Tier_2_Standard,3000.0,2025-01-29 11:18:00,287.15,Business Stay Inn,7011,,CLEAN,,
TXN_007983,EMP_322,HR & Recruitment,LATAM,Tier_1_Exec,5000.0,2025-08-22 03:08:00,106.36,NYC Transit,4111,,CLEAN,,
TXN_007984,EMP_078,Supply Chain,EMEA,Tier_2_Standard,3000.0,2025-06-03 19:30:00,40.76,NYC Transit,4111,,CLEAN,,
TXN_007985,EMP_258,Software Engineering,,Tier_1_Exec,5000.0,2025-08-01 14:23:00,71.41,NYC Transit,4111,,CLEAN,,
TXN_007986,EMP_323,Software Engineering,LATAM,Tier_1_Exec,5000.0,2025-04-19 11:35:00,109.01,Local Steakhouse,5812,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_007987,EMP_407,Field Sales,APAC,Tier_1_Exec,5000.0,2025-07-28 10:43:00,109.6,Tokyo Dining Corp,5812,,CLEAN,,
TXN_007988,EMP_240,Field Sales,APAC,Tier_1_Exec,5000.0,2025-08-09 14:52:00,73.46,Office Depot,5999,,CLEAN,,
TXN_007989,EMP_060,Software Engineering,,Tier_2_Standard,3000.0,2025-10-23 16:32:00,321.03,AWS Cloud Services,4816,,CLEAN,,
TXN_007990,EMP_268,Travel & Executive Admin,EMEA,Tier_1_Exec,5000.0,2025-03-28 13:37:00,338.68,AWS Cloud Services,4816,,CLEAN,,
TXN_007991,EMP_045,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-09-07 23:11:00,101.67,NYC Transit,4111,,CLEAN,,
TXN_007992,EMP_224,Corporate Marketing,APAC,Tier_2_Standard,3000.0,2025-03-07 01:11:00,298.48,Business Stay Inn,7011,,CLEAN,,
TXN_007993,EMP_142,Field Sales,APAC,Tier_1_Exec,5000.0,2025-11-17 17:25:00,48.36,Uber Inc,4111,,CLEAN,,
TXN_007994,EMP_022,Software Engineering,,Tier_2_Standard,3000.0,2025-01-31 04:03:00,54.08,London Underground,4111,,CLEAN,,
TXN_007995,EMP_283,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-08-08 02:04:00,18.07,Bistro Hub,5812,,CLEAN,,
TXN_007996,EMP_208,Supply Chain,LATAM,Tier_2_Standard,3000.0,2025-01-28 01:01:00,123.8,Figma Design,4816,,CLEAN,,
TXN_007997,EMP_311,Supply Chain,EMEA,Tier_2_Standard,3000.0,2025-08-13 02:19:00,39.33,Office Depot,5999,,CLEAN,,
TXN_007998,EMP_171,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-11-15 06:47:00,73.75,Uber Inc,4111,,CLEAN,,
TXN_007999,EMP_348,Corporate Marketing,EMEA,Tier_2_Standard,3000.0,2025-06-14 00:46:00,365.21,GitHub Enterprise,4816,,CLEAN,,
TXN_008000,EMP_288,Travel & Executive Admin,LATAM,Tier_1_Exec,5000.0,2025-06-08 09:41:00,59.7,Figma Design,4816,,CLEAN,,
TXN_008001,EMP_250,Field Sales,,Tier_1_Exec,5000.0,2025-04-13 00:30:00,618.17,Business Stay Inn,7011,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_008002,EMP_020,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-06-10 21:03:00,596.73,Business Stay Inn,7011,,CLEAN,,
TXN_008003,EMP_391,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-08-05 02:43:00,212.24,Business Stay Inn,7011,,CLEAN,,
TXN_008004,EMP_360,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-06-30 10:21:00,139.16,Staples Corp,5999,,CLEAN,,
TXN_008005,EMP_395,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-01-30 14:00:00,64.63,Tokyo Dining Corp,5812,,CLEAN,,
TXN_008006,EMP_360,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-10-31 17:40:00,158.22,GitHub Enterprise,4816,,CLEAN,,
TXN_008007,EMP_432,Software Engineering,,Tier_2_Standard,3000.0,2025-08-19 05:36:00,101.83,Tokyo Dining Corp,5812,,CLEAN,,
TXN_008008,EMP_295,Field Sales,,Tier_1_Exec,5000.0,2025-10-02 03:27:00,29.34,London Tavern,5812,,CLEAN,,
TXN_008009,EMP_297,HR & Recruitment,,Tier_2_Standard,3000.0,2025-11-23 02:10:00,600.78,Marriott International,7011,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_008010,EMP_204,Field Sales,APAC,Tier_1_Exec,5000.0,2025-10-23 20:21:00,15.56,Staples Corp,5999,,CLEAN,,
TXN_008011,EMP_115,Travel & Executive Admin,APAC,Tier_1_Exec,5000.0,2025-01-13 23:23:00,695.62,Business Stay Inn,7011,,CLEAN,,
TXN_008012,EMP_282,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-03-11 20:30:00,72.74,Uber Inc,4111,,CLEAN,,
TXN_008013,EMP_052,HR & Recruitment,EMEA,Tier_2_Standard,3000.0,2025-10-05 10:50:00,99.14,London Underground,4111,,CLEAN,,
TXN_008014,EMP_134,Travel & Executive Admin,APAC,Tier_1_Exec,5000.0,2025-10-25 17:14:00,104.07,GitHub Enterprise,4816,,CLEAN,,
TXN_008015,EMP_190,Travel & Executive Admin,LATAM,Tier_1_Exec,5000.0,2025-11-16 19:26:00,590.1,Marriott International,7011,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_008016,EMP_216,Corporate Marketing,LATAM,Tier_2_Standard,3000.0,2025-03-20 15:31:00,651.96,Euro Lodging,7011,,CLEAN,,
TXN_008017,EMP_089,HR & Recruitment,,Tier_2_Standard,3000.0,2025-04-28 19:39:00,76.25,Amazon Business,5999,,CLEAN,,
TXN_008018,EMP_256,Corporate Marketing,LATAM,Tier_2_Standard,3000.0,2025-08-14 01:33:00,254.74,Figma Design,4816,,CLEAN,,
TXN_008019,EMP_187,Field Sales,APAC,Tier_1_Exec,5000.0,2025-01-28 00:48:00,73.89,Staples Corp,5999,,CLEAN,,
TXN_008020,EMP_324,Field Sales,,Tier_1_Exec,5000.0,2025-11-25 15:57:00,155.94,London Tavern,5812,,CLEAN,,
TXN_008021,EMP_389,HR & Recruitment,EMEA,Tier_2_Standard,3000.0,2025-09-03 06:54:00,209.19,AWS Cloud Services,4816,,CLEAN,,
TXN_008022,EMP_218,Supply Chain,LATAM,Tier_2_Standard,3000.0,2025-01-27 19:31:00,127.85,Lyft Ride,4111,,CLEAN,,
TXN_008023,EMP_196,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-03-02 01:32:00,122.19,London Underground,4111,,CLEAN,,
TXN_008024,EMP_230,Software Engineering,LATAM,Tier_2_Standard,3000.0,2025-03-05 18:16:00,175.99,Figma Design,4816,,CLEAN,,
TXN_008025,EMP_019,HR & Recruitment,LATAM,Tier_2_Standard,3000.0,2025-07-12 21:37:00,42.21,Uber Inc,4111,,CLEAN,,
TXN_008026,EMP_190,Travel & Executive Admin,LATAM,Tier_1_Exec,5000.0,2025-05-15 23:18:00,174.31,Figma Design,4816,,CLEAN,,
TXN_008027,EMP_146,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-09-09 05:20:00,125.67,Office Depot,5999,,CLEAN,,
TXN_008028,EMP_307,HR & Recruitment,LATAM,Tier_1_Exec,5000.0,2025-10-29 12:42:00,41.87,Amazon Business,5999,,CLEAN,,
TXN_008029,EMP_373,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-09-26 18:40:00,83.42,Uber Inc,4111,,CLEAN,,
TXN_008030,EMP_338,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-03-25 09:05:00,673.96,Euro Lodging,7011,,CLEAN,,
TXN_008031,EMP_425,Software Engineering,,Tier_2_Standard,3000.0,2025-11-09 01:49:00,379.76,Marriott International,7011,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_008032,EMP_127,Software Engineering,,Tier_2_Standard,3000.0,2025-10-13 13:47:00,99.91,Lyft Ride,4111,,CLEAN,,
TXN_008033,EMP_160,HR & Recruitment,EMEA,Tier_2_Standard,3000.0,2025-05-07 10:12:00,113.34,Slack Technologies,4816,,CLEAN,,
TXN_008034,EMP_002,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-12-20 18:42:00,25.3,Uber Inc,4111,,CLEAN,,
TXN_008035,EMP_160,HR & Recruitment,EMEA,Tier_2_Standard,3000.0,2025-11-14 21:24:00,121.21,London Underground,4111,,CLEAN,,
TXN_008036,EMP_002,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-05-05 01:12:00,57.61,AWS Cloud Services,4816,,CLEAN,,
TXN_008037,EMP_098,Software Engineering,,Tier_2_Standard,3000.0,2025-09-14 12:57:00,326.4,Business Stay Inn,7011,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_008038,EMP_198,Corporate Marketing,,Tier_1_Exec,5000.0,2025-03-04 20:26:00,129.72,Office Depot,5999,,CLEAN,,
TXN_008039,EMP_074,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-11-10 07:01:00,375.21,Marriott International,7011,,CLEAN,,
TXN_008040,EMP_442,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-09-20 04:56:00,146.23,Uber Inc,4111,,CLEAN,,
TXN_008041,EMP_432,Software Engineering,,Tier_2_Standard,3000.0,2025-01-07 11:25:00,147.16,Amazon Business,5999,,CLEAN,,
TXN_008042,EMP_140,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-04-07 12:01:00,47.56,Lyft Ride,4111,,CLEAN,,
TXN_008043,EMP_444,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-12-17 10:19:00,15.74,Uber Inc,4111,,CLEAN,,
TXN_008044,EMP_189,HR & Recruitment,EMEA,Tier_1_Exec,5000.0,2025-10-20 16:48:00,108.71,Staples Corp,5999,,CLEAN,,
TXN_008045,EMP_262,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-07-19 10:13:00,73.14,Office Depot,5999,,CLEAN,,
TXN_008046,EMP_357,HR & Recruitment,LATAM,Tier_1_Exec,5000.0,2025-01-10 15:27:00,58.29,GitHub Enterprise,4816,,CLEAN,,
TXN_008047,EMP_242,Corporate Marketing,APAC,Tier_2_Standard,3000.0,2025-02-22 07:09:00,609.89,Euro Lodging,7011,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_008048,EMP_355,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-05-15 05:24:00,14.36,Office Depot,5999,,CLEAN,,
TXN_008049,EMP_251,Corporate Marketing,,Tier_2_Standard,3000.0,2025-03-18 16:36:00,715.63,Hilton Hotels,7011,,CLEAN,,
TXN_008050,EMP_127,Software Engineering,,Tier_2_Standard,3000.0,2025-06-27 13:27:00,240.12,Euro Lodging,7011,,CLEAN,,
TXN_008051,EMP_225,Field Sales,APAC,Tier_1_Exec,5000.0,2025-08-01 04:56:00,68.38,Figma Design,4816,,CLEAN,,
TXN_008052,EMP_260,Field Sales,,Tier_1_Exec,5000.0,2025-04-01 00:26:00,34.59,Amazon Business,5999,,CLEAN,,
TXN_008053,EMP_391,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-10-08 04:55:00,144.44,Global Logistics Tech,5999,,CLEAN,,
TXN_008054,EMP_328,Corporate Marketing,APAC,Tier_1_Exec,5000.0,2025-11-30 08:42:00,107.04,Lyft Ride,4111,,FLAG_R5_CONTEXT_FAIL,Active travel itinerary found but MCC 4111 (Lyft Ride) is not a hospitality category — manual review required,
TXN_008055,EMP_295,Field Sales,,Tier_1_Exec,5000.0,2025-07-30 19:52:00,122.19,Lyft Ride,4111,,CLEAN,,
TXN_008056,EMP_404,HR & Recruitment,LATAM,Tier_2_Standard,3000.0,2025-02-23 02:26:00,408.46,Euro Lodging,7011,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_008057,EMP_444,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-10-21 15:56:00,147.8,Figma Design,4816,,CLEAN,,
TXN_008058,EMP_364,Corporate Marketing,APAC,Tier_2_Standard,3000.0,2025-01-04 07:59:00,42.83,Lyft Ride,4111,,CLEAN,,
TXN_008059,EMP_208,Supply Chain,LATAM,Tier_2_Standard,3000.0,2025-11-04 19:04:00,202.65,GitHub Enterprise,4816,,CLEAN,,
TXN_008060,EMP_391,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-05-16 23:15:00,62.17,Bistro Hub,5812,,CLEAN,,
TXN_008061,EMP_064,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-05-31 06:58:00,74.94,London Tavern,5812,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_008062,EMP_125,Software Engineering,LATAM,Tier_2_Standard,3000.0,2025-08-09 04:56:00,29.32,Bistro Hub,5812,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_008063,EMP_103,Software Engineering,,Tier_2_Standard,3000.0,2025-03-16 03:14:00,142.81,Uber Inc,4111,,CLEAN,,
TXN_008064,EMP_263,Corporate Marketing,LATAM,Tier_2_Standard,3000.0,2025-01-12 10:47:00,22.09,London Tavern,5812,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_008065,EMP_128,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-11-05 07:00:00,777.67,Marriott International,7011,,CLEAN,,
TXN_008066,EMP_100,Field Sales,APAC,Tier_1_Exec,5000.0,2025-02-22 09:38:00,10.97,Tokyo Dining Corp,5812,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_008067,EMP_279,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-03-10 15:05:00,77.36,NYC Transit,4111,,CLEAN,,
TXN_008068,EMP_126,HR & Recruitment,EMEA,Tier_2_Standard,3000.0,2025-07-09 09:24:00,36.36,Tokyo Dining Corp,5812,,CLEAN,,
TXN_008069,EMP_345,Field Sales,,Tier_1_Exec,5000.0,2025-10-02 22:41:00,190.67,AWS Cloud Services,4816,,CLEAN,,
TXN_008070,EMP_257,Software Engineering,LATAM,Tier_2_Standard,3000.0,2025-11-03 00:12:00,520.93,Hilton Hotels,7011,,CLEAN,,
TXN_008071,EMP_149,Field Sales,,Tier_1_Exec,5000.0,2025-10-17 05:11:00,47.18,Bistro Hub,5812,,CLEAN,,
TXN_008072,EMP_160,HR & Recruitment,EMEA,Tier_2_Standard,3000.0,2025-12-27 01:15:00,68.08,Office Depot,5999,,CLEAN,,
TXN_008073,EMP_075,HR & Recruitment,,Tier_2_Standard,3000.0,2025-09-03 07:35:00,95.77,Bistro Hub,5812,,CLEAN,,
TXN_008074,EMP_406,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-06-28 04:41:00,106.02,Uber Inc,4111,,CLEAN,,
TXN_008075,EMP_213,Corporate Marketing,APAC,Tier_2_Standard,3000.0,2025-04-02 07:02:00,126.44,Local Steakhouse,5812,,CLEAN,,
TXN_008076,EMP_166,Supply Chain,,Tier_2_Standard,3000.0,2025-12-16 13:47:00,44.99,Global Logistics Tech,5999,,CLEAN,,
TXN_008077,EMP_334,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-01-13 20:39:00,251.62,GitHub Enterprise,4816,,CLEAN,,
TXN_008078,EMP_364,Corporate Marketing,APAC,Tier_2_Standard,3000.0,2025-02-16 19:38:00,67.2,London Tavern,5812,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_008079,EMP_272,Corporate Marketing,APAC,Tier_2_Standard,3000.0,2025-10-16 02:39:00,160.5,Figma Design,4816,,CLEAN,,
TXN_008080,EMP_026,Software Engineering,,Tier_2_Standard,3000.0,2025-06-06 03:19:00,204.7,AWS Cloud Services,4816,,CLEAN,,
TXN_008081,EMP_391,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-10-12 23:02:00,53.93,Office Depot,5999,,CLEAN,,
TXN_008082,EMP_059,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-07-31 20:01:00,19.94,London Tavern,5812,,CLEAN,,
TXN_008083,EMP_028,Corporate Marketing,,Tier_2_Standard,3000.0,2025-11-27 03:20:00,25.64,Tokyo Dining Corp,5812,,CLEAN,,
TXN_008084,EMP_317,HR & Recruitment,LATAM,Tier_2_Standard,3000.0,2025-01-08 06:58:00,24.77,Office Depot,5999,,CLEAN,,
TXN_008085,EMP_014,Travel & Executive Admin,LATAM,Tier_1_Exec,5000.0,2025-02-07 21:37:00,105.63,NYC Transit,4111,,CLEAN,,
TXN_008086,EMP_091,Supply Chain,EMEA,Tier_2_Standard,3000.0,2025-10-17 16:07:00,80.26,London Tavern,5812,,CLEAN,,
TXN_008087,EMP_091,Supply Chain,EMEA,Tier_2_Standard,3000.0,2025-07-27 04:47:00,381.23,Figma Design,4816,,CLEAN,,
TXN_008088,EMP_263,Corporate Marketing,LATAM,Tier_2_Standard,3000.0,2025-08-26 15:39:00,297.28,GitHub Enterprise,4816,,CLEAN,,
TXN_008089,EMP_033,Corporate Marketing,EMEA,Tier_1_Exec,5000.0,2025-06-18 05:39:00,183.83,Euro Lodging,7011,,CLEAN,,
TXN_008090,EMP_090,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-04-22 04:12:00,133.79,Office Depot,5999,,CLEAN,,
TXN_008091,EMP_089,HR & Recruitment,,Tier_2_Standard,3000.0,2025-04-09 10:30:00,130.77,Global Logistics Tech,5999,,CLEAN,,
TXN_008092,EMP_344,Field Sales,LATAM,Tier_1_Exec,5000.0,2025-05-08 04:17:00,72.06,London Underground,4111,,CLEAN,,
TXN_008093,EMP_020,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-03-23 15:40:00,92.02,Lyft Ride,4111,,CLEAN,,
TXN_008094,EMP_282,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-08-04 08:25:00,390.91,Figma Design,4816,,CLEAN,,
TXN_008095,EMP_150,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-06-20 22:06:00,59.4,London Tavern,5812,,CLEAN,,
TXN_008096,EMP_233,Field Sales,APAC,Tier_1_Exec,5000.0,2025-02-07 22:43:00,163.22,London Tavern,5812,,CLEAN,,
TXN_008097,EMP_386,Field Sales,EMEA,Tier_1_Exec,5000.0,2025-11-09 00:38:00,203.98,Euro Lodging,7011,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_008098,EMP_432,Software Engineering,,Tier_2_Standard,3000.0,2025-09-13 03:26:00,36.75,London Underground,4111,,CLEAN,,
TXN_008099,EMP_332,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-01-13 10:17:00,71.71,London Underground,4111,,CLEAN,,
TXN_008100,EMP_279,Software Engineering,APAC,Tier_2_Standard,3000.0,2025-06-27 16:21:00,91.87,Global Logistics Tech,5999,,CLEAN,,
TXN_008101,EMP_185,Software Engineering,EMEA,Tier_2_Standard,3000.0,2025-01-29 04:11:00,120.11,London Tavern,5812,,CLEAN,,
TXN_008102,EMP_375,Corporate Marketing,LATAM,Tier_2_Standard,3000.0,2025-05-18 02:31:00,298.92,London Tavern,5812,,CLEAN,,APPROVED_BY_TRAVEL_REGISTRY
TXN_008103,EMP_407,Field Sales,APAC,Tier_1_Exec,5000.0,2025-06-15 07:29:00,64.44,Uber Inc,4111,,CLEAN,,
