Employee_ID,Destination_Region,Trip_Start,Trip_End
EMP_101,EMEA,2025-12-25 17:06:00,2025-12-29 17:06:00
EMP_328,APAC,2025-08-21 10:07:00,2025-08-26 10:07:00
EMP_371,NA,2025-04-04 05:06:00,2025-04-08 05:06:00
EMP_310,EMEA,2025-05-18 01:11:00,2025-05-24 01:11:00
EMP_066,LATAM,2025-03-10 09:10:00,2025-03-15 09:10:00
EMP_405,LATAM,2025-07-10 17:59:00,2025-07-13 17:59:00
EMP_413,LATAM,2025-10-08 07:22:00,2025-10-13 07:22:00
EMP_105,NA,2025-06-04 11:46:00,2025-06-09 11:46:00
EMP_117,APAC,2025-06-13 08:32:00,2025-06-18 08:32:00
EMP_015,APAC,2025-03-07 03:55:00,2025-03-12 03:55:00
EMP_028,NA,2025-04-05 06:29:00,2025-04-11 06:29:00
EMP_311,EMEA,2025-07-04 18:40:00,2025-07-08 18:40:00
EMP_108,APAC,2025-06-05 02:40:00,2025-06-10 02:40:00
EMP_149,NA,2025-11-24 00:30:00,2025-11-30 00:30:00
EMP_236,APAC,2025-01-12 02:33:00,2025-01-19 02:33:00
EMP_368,NA,2025-04-11 09:33:00,2025-04-15 09:33:00
EMP_391,EMEA,2025-11-16 15:55:00,2025-11-20 15:55:00
EMP_338,EMEA,2025-10-16 03:41:00,2025-10-19 03:41:00
EMP_297,NA,2025-03-06 16:20:00,2025-03-12 16:20:00
EMP_321,NA,2025-03-09 01:34:00,2025-03-15 01:34:00
EMP_256,LATAM,2025-05-22 16:39:00,2025-05-27 16:39:00
EMP_300,LATAM,2025-09-07 23:35:00,2025-09-12 23:35:00
EMP_222,LATAM,2025-12-23 19:38:00,2025-12-29 19:38:00
EMP_435,APAC,2025-10-22 16:06:00,2025-10-25 16:06:00
EMP_039,NA,2025-02-28 17:00:00,2025-03-05 17:00:00
EMP_145,APAC,2025-05-12 13:38:00,2025-05-17 13:38:00
EMP_176,EMEA,2025-12-15 09:42:00,2025-12-22 09:42:00
EMP_061,EMEA,2025-01-31 19:23:00,2025-02-06 19:23:00
EMP_115,APAC,2025-05-05 07:16:00,2025-05-12 07:16:00
EMP_317,LATAM,2025-05-22 08:04:00,2025-05-25 08:04:00
EMP_209,NA,2025-10-31 21:47:00,2025-11-07 21:47:00
EMP_246,NA,2025-07-31 14:32:00,2025-08-06 14:32:00
EMP_140,APAC,2025-12-27 07:26:00,2026-01-02 07:26:00
EMP_130,EMEA,2025-08-19 19:26:00,2025-08-24 19:26:00
EMP_227,EMEA,2025-12-25 13:27:00,2026-01-01 13:27:00
EMP_171,APAC,2025-01-18 15:36:00,2025-01-24 15:36:00
EMP_096,APAC,2025-03-28 00:16:00,2025-04-01 00:16:00
EMP_357,LATAM,2025-07-20 11:37:00,2025-07-23 11:37:00
EMP_198,NA,2025-06-07 01:13:00,2025-06-11 01:13:00
EMP_324,NA,2025-11-09 11:40:00,2025-11-16 11:40:00
EMP_443,APAC,2025-11-10 11:42:00,2025-11-16 11:42:00
EMP_172,EMEA,2025-04-16 18:39:00,2025-04-19 18:39:00
EMP_450,EMEA,2025-03-04 15:40:00,2025-03-08 15:40:00
EMP_104,NA,2025-05-21 22:48:00,2025-05-27 22:48:00
EMP_438,APAC,2025-09-05 14:17:00,2025-09-11 14:17:00
EMP_082,APAC,2025-05-12 18:30:00,2025-05-15 18:30:00
EMP_345,NA,2025-03-14 14:30:00,2025-03-18 14:30:00
EMP_021,APAC,2025-12-26 03:29:00,2026-01-02 03:29:00
EMP_413,LATAM,2025-01-06 17:46:00,2025-01-13 17:46:00
EMP_134,APAC,2025-07-13 12:48:00,2025-07-16 12:48:00
EMP_103,NA,2025-05-14 13:54:00,2025-05-21 13:54:00
EMP_003,NA,2025-09-06 05:44:00,2025-09-09 05:44:00
EMP_381,APAC,2025-09-20 07:28:00,2025-09-24 07:28:00
EMP_136,APAC,2025-01-02 08:13:00,2025-01-07 08:13:00
EMP_141,EMEA,2025-02-12 18:41:00,2025-02-15 18:41:00
EMP_363,APAC,2025-11-21 10:23:00,2025-11-28 10:23:00
EMP_327,NA,2025-08-26 10:01:00,2025-08-30 10:01:00
EMP_249,LATAM,2025-04-14 19:59:00,2025-04-19 19:59:00
EMP_301,EMEA,2025-09-14 12:42:00,2025-09-20 12:42:00
EMP_209,NA,2025-07-30 12:31:00,2025-08-05 12:31:00
EMP_190,LATAM,2025-07-24 17:01:00,2025-07-29 17:01:00
EMP_009,EMEA,2025-12-24 07:50:00,2025-12-30 07:50:00
EMP_237,EMEA,2025-07-12 01:51:00,2025-07-17 01:51:00
EMP_176,EMEA,2025-01-20 18:03:00,2025-01-24 18:03:00
EMP_193,APAC,2025-08-07 06:33:00,2025-08-13 06:33:00
EMP_255,EMEA,2025-02-03 23:46:00,2025-02-09 23:46:00
EMP_411,EMEA,2025-05-16 09:57:00,2025-05-20 09:57:00
EMP_016,APAC,2025-10-29 22:09:00,2025-11-02 22:09:00
EMP_393,NA,2025-04-25 13:03:00,2025-05-01 13:03:00
EMP_285,APAC,2025-10-05 09:54:00,2025-10-09 09:54:00
EMP_089,NA,2025-01-31 19:53:00,2025-02-04 19:53:00
EMP_352,APAC,2025-06-21 20:14:00,2025-06-25 20:14:00
EMP_266,APAC,2025-05-02 11:16:00,2025-05-09 11:16:00
EMP_222,LATAM,2025-10-21 07:34:00,2025-10-24 07:34:00
EMP_096,APAC,2025-08-01 01:04:00,2025-08-07 01:04:00
EMP_332,EMEA,2025-05-20 08:34:00,2025-05-27 08:34:00
EMP_063,EMEA,2025-05-12 13:45:00,2025-05-17 13:45:00
EMP_197,NA,2025-12-23 06:38:00,2025-12-29 06:38:00
EMP_028,NA,2025-10-07 15:55:00,2025-10-13 15:55:00
EMP_309,LATAM,2025-07-11 05:10:00,2025-07-17 05:10:00
EMP_444,LATAM,2025-09-25 10:46:00,2025-09-28 10:46:00
EMP_293,LATAM,2025-09-10 02:46:00,2025-09-14 02:46:00
EMP_217,APAC,2025-10-26 02:29:00,2025-10-31 02:29:00
EMP_020,APAC,2025-09-20 18:54:00,2025-09-26 18:54:00
EMP_243,APAC,2025-01-12 19:05:00,2025-01-16 19:05:00
EMP_058,NA,2025-07-30 02:55:00,2025-08-02 02:55:00
EMP_148,EMEA,2025-09-02 23:06:00,2025-09-07 23:06:00
EMP_428,APAC,2025-04-22 20:46:00,2025-04-28 20:46:00
EMP_145,APAC,2025-06-29 06:01:00,2025-07-05 06:01:00
EMP_204,APAC,2025-01-31 11:35:00,2025-02-06 11:35:00
EMP_216,LATAM,2025-11-27 16:57:00,2025-12-04 16:57:00
EMP_383,LATAM,2025-02-10 19:53:00,2025-02-13 19:53:00
EMP_164,LATAM,2025-12-02 16:19:00,2025-12-05 16:19:00
EMP_415,APAC,2025-05-11 05:43:00,2025-05-15 05:43:00
EMP_390,NA,2025-06-16 11:04:00,2025-06-22 11:04:00
EMP_294,EMEA,2025-01-17 21:02:00,2025-01-22 21:02:00
EMP_399,APAC,2025-08-18 03:35:00,2025-08-23 03:35:00
EMP_201,EMEA,2025-09-22 19:16:00,2025-09-26 19:16:00
EMP_359,LATAM,2025-08-08 09:16:00,2025-08-11 09:16:00
EMP_296,NA,2025-07-23 04:57:00,2025-07-28 04:57:00
EMP_231,APAC,2025-11-21 22:22:00,2025-11-25 22:22:00
EMP_283,APAC,2025-06-11 02:14:00,2025-06-18 02:14:00
EMP_353,LATAM,2025-06-22 00:28:00,2025-06-28 00:28:00
EMP_218,LATAM,2025-04-17 04:35:00,2025-04-23 04:35:00
EMP_379,LATAM,2025-03-26 14:09:00,2025-03-29 14:09:00
EMP_026,NA,2025-05-22 22:40:00,2025-05-25 22:40:00
EMP_436,NA,2025-12-26 00:06:00,2025-12-31 00:06:00
EMP_181,NA,2025-01-31 16:24:00,2025-02-07 16:24:00
EMP_328,APAC,2025-12-10 08:14:00,2025-12-13 08:14:00
EMP_310,EMEA,2025-12-08 00:10:00,2025-12-11 00:10:00
EMP_314,LATAM,2025-05-24 17:49:00,2025-05-28 17:49:00
EMP_300,LATAM,2025-05-17 17:37:00,2025-05-21 17:37:00
EMP_322,LATAM,2025-02-24 13:28:00,2025-03-01 13:28:00
EMP_217,APAC,2025-05-04 00:03:00,2025-05-11 00:03:00
EMP_063,EMEA,2025-11-25 04:16:00,2025-11-29 04:16:00
EMP_172,EMEA,2025-01-04 21:07:00,2025-01-10 21:07:00
EMP_235,APAC,2025-08-05 22:20:00,2025-08-10 22:20:00
EMP_155,EMEA,2025-08-20 11:33:00,2025-08-23 11:33:00
EMP_314,LATAM,2025-07-04 20:05:00,2025-07-11 20:05:00
EMP_424,NA,2025-11-30 09:46:00,2025-12-06 09:46:00
EMP_031,APAC,2025-02-17 02:55:00,2025-02-24 02:55:00
EMP_431,LATAM,2025-04-19 09:52:00,2025-04-25 09:52:00
EMP_313,LATAM,2025-03-23 17:43:00,2025-03-28 17:43:00
EMP_230,LATAM,2025-08-21 17:10:00,2025-08-24 17:10:00
EMP_190,LATAM,2025-10-14 01:59:00,2025-10-20 01:59:00
EMP_214,NA,2025-04-28 10:48:00,2025-05-03 10:48:00
EMP_003,NA,2025-12-21 22:42:00,2025-12-26 22:42:00
EMP_056,APAC,2025-10-10 20:25:00,2025-10-14 20:25:00
EMP_379,LATAM,2025-05-09 02:54:00,2025-05-15 02:54:00
EMP_174,EMEA,2025-10-16 19:19:00,2025-10-23 19:19:00
EMP_139,NA,2025-03-28 17:25:00,2025-04-04 17:25:00
EMP_185,EMEA,2025-01-08 23:32:00,2025-01-13 23:32:00
EMP_361,LATAM,2025-08-27 17:04:00,2025-08-30 17:04:00
EMP_417,NA,2025-03-24 13:44:00,2025-03-28 13:44:00
EMP_385,APAC,2025-03-01 05:35:00,2025-03-06 05:35:00
EMP_212,NA,2025-08-22 01:42:00,2025-08-25 01:42:00
EMP_408,APAC,2025-04-18 21:17:00,2025-04-22 21:17:00
EMP_032,LATAM,2025-08-16 02:49:00,2025-08-21 02:49:00
EMP_121,LATAM,2025-07-30 00:58:00,2025-08-03 00:58:00
EMP_202,EMEA,2025-12-13 01:25:00,2025-12-16 01:25:00
EMP_072,LATAM,2025-08-15 00:25:00,2025-08-22 00:25:00
EMP_250,NA,2025-04-06 15:27:00,2025-04-11 15:27:00
EMP_407,APAC,2025-07-31 17:02:00,2025-08-03 17:02:00
EMP_406,EMEA,2025-09-25 16:42:00,2025-09-30 16:42:00
EMP_146,EMEA,2025-12-01 09:11:00,2025-12-07 09:11:00
EMP_359,LATAM,2025-05-14 22:00:00,2025-05-18 22:00:00
EMP_196,LATAM,2025-05-18 14:16:00,2025-05-22 14:16:00
EMP_396,APAC,2025-06-17 04:45:00,2025-06-20 04:45:00
EMP_346,LATAM,2025-02-26 21:23:00,2025-03-02 21:23:00
EMP_338,EMEA,2025-10-16 21:44:00,2025-10-23 21:44:00
EMP_065,EMEA,2025-02-19 11:26:00,2025-02-23 11:26:00
EMP_173,NA,2025-03-13 09:59:00,2025-03-17 09:59:00
EMP_180,EMEA,2025-08-01 04:33:00,2025-08-05 04:33:00
EMP_383,LATAM,2025-03-12 10:55:00,2025-03-16 10:55:00
EMP_122,EMEA,2025-12-27 15:11:00,2026-01-02 15:11:00
EMP_445,NA,2025-01-28 18:58:00,2025-02-01 18:58:00
EMP_421,LATAM,2025-03-27 09:14:00,2025-04-03 09:14:00
EMP_126,EMEA,2025-12-28 15:56:00,2026-01-01 15:56:00
EMP_083,LATAM,2025-06-23 07:11:00,2025-06-29 07:11:00
EMP_345,NA,2025-01-19 04:26:00,2025-01-22 04:26:00
EMP_367,APAC,2025-03-08 11:41:00,2025-03-13 11:41:00
EMP_039,NA,2025-07-03 02:28:00,2025-07-08 02:28:00
EMP_273,LATAM,2025-11-19 11:41:00,2025-11-26 11:41:00
EMP_442,LATAM,2025-01-06 19:46:00,2025-01-11 19:46:00
EMP_067,LATAM,2025-03-17 01:48:00,2025-03-20 01:48:00
EMP_150,EMEA,2025-03-20 11:33:00,2025-03-26 11:33:00
EMP_351,APAC,2025-04-02 03:16:00,2025-04-07 03:16:00
EMP_337,LATAM,2025-02-24 16:10:00,2025-02-28 16:10:00
EMP_315,EMEA,2025-11-27 09:25:00,2025-12-02 09:25:00
EMP_331,EMEA,2025-11-28 05:27:00,2025-12-04 05:27:00
EMP_393,NA,2025-08-24 20:50:00,2025-08-29 20:50:00
EMP_005,NA,2025-04-12 03:26:00,2025-04-17 03:26:00
EMP_330,APAC,2025-04-07 14:42:00,2025-04-12 14:42:00
EMP_210,EMEA,2025-12-17 01:20:00,2025-12-22 01:20:00
EMP_422,APAC,2025-12-27 07:34:00,2026-01-03 07:34:00
EMP_043,APAC,2025-03-23 17:25:00,2025-03-27 17:25:00
EMP_119,EMEA,2025-06-25 08:32:00,2025-06-30 08:32:00
EMP_338,EMEA,2025-08-01 21:47:00,2025-08-06 21:47:00
EMP_387,EMEA,2025-06-04 16:14:00,2025-06-07 16:14:00
EMP_146,EMEA,2025-12-06 03:26:00,2025-12-09 03:26:00
EMP_349,EMEA,2025-05-18 13:18:00,2025-05-23 13:18:00
EMP_070,NA,2025-06-28 04:41:00,2025-07-04 04:41:00
EMP_050,NA,2025-03-31 19:15:00,2025-04-06 19:15:00
EMP_030,LATAM,2025-01-14 17:01:00,2025-01-20 17:01:00
EMP_417,NA,2025-08-28 17:43:00,2025-09-01 17:43:00
EMP_106,EMEA,2025-03-30 21:49:00,2025-04-02 21:49:00
EMP_304,LATAM,2025-01-18 16:11:00,2025-01-22 16:11:00
EMP_384,NA,2025-09-22 04:13:00,2025-09-29 04:13:00
EMP_017,NA,2025-05-12 05:40:00,2025-05-17 05:40:00
EMP_300,LATAM,2025-11-23 10:55:00,2025-11-28 10:55:00
EMP_136,APAC,2025-06-27 14:36:00,2025-06-30 14:36:00
EMP_434,APAC,2025-07-03 01:49:00,2025-07-09 01:49:00
EMP_387,EMEA,2025-11-11 03:09:00,2025-11-18 03:09:00
EMP_064,LATAM,2025-10-14 01:52:00,2025-10-18 01:52:00
EMP_384,NA,2025-08-04 09:01:00,2025-08-10 09:01:00
EMP_286,LATAM,2025-09-16 07:32:00,2025-09-22 07:32:00
EMP_089,NA,2025-11-21 16:17:00,2025-11-26 16:17:00
EMP_051,LATAM,2025-02-27 19:32:00,2025-03-02 19:32:00
EMP_009,EMEA,2025-09-12 00:27:00,2025-09-16 00:27:00
EMP_301,EMEA,2025-09-15 14:24:00,2025-09-22 14:24:00
EMP_247,LATAM,2025-07-16 17:24:00,2025-07-22 17:24:00
EMP_388,EMEA,2025-04-29 05:55:00,2025-05-06 05:55:00
EMP_448,LATAM,2025-12-26 16:46:00,2025-12-31 16:46:00
EMP_003,NA,2025-05-20 15:55:00,2025-05-24 15:55:00
EMP_244,NA,2025-06-01 14:53:00,2025-06-04 14:53:00
EMP_067,LATAM,2025-12-11 20:32:00,2025-12-17 20:32:00
EMP_211,NA,2025-01-13 11:57:00,2025-01-16 11:57:00
EMP_288,LATAM,2025-12-13 18:28:00,2025-12-18 18:28:00
EMP_178,LATAM,2025-05-11 01:30:00,2025-05-15 01:30:00
EMP_121,LATAM,2025-05-31 16:51:00,2025-06-06 16:51:00
EMP_405,LATAM,2025-01-21 12:31:00,2025-01-27 12:31:00
EMP_087,EMEA,2025-07-22 15:41:00,2025-07-28 15:41:00
EMP_350,NA,2025-09-03 04:27:00,2025-09-08 04:27:00
EMP_148,EMEA,2025-04-07 19:38:00,2025-04-12 19:38:00
EMP_392,APAC,2025-08-23 21:29:00,2025-08-26 21:29:00
EMP_385,APAC,2025-03-02 15:42:00,2025-03-09 15:42:00
EMP_002,EMEA,2025-08-01 03:44:00,2025-08-07 03:44:00
EMP_222,LATAM,2025-04-11 15:01:00,2025-04-17 15:01:00
EMP_073,EMEA,2025-08-09 01:07:00,2025-08-13 01:07:00
EMP_358,APAC,2025-05-28 16:03:00,2025-06-01 16:03:00
EMP_335,EMEA,2025-05-16 15:51:00,2025-05-23 15:51:00
EMP_444,LATAM,2025-11-16 06:21:00,2025-11-20 06:21:00
EMP_051,LATAM,2025-07-21 10:20:00,2025-07-24 10:20:00
EMP_043,APAC,2025-10-04 20:32:00,2025-10-09 20:32:00
EMP_251,NA,2025-09-19 06:30:00,2025-09-24 06:30:00
EMP_043,APAC,2025-04-27 06:15:00,2025-04-30 06:15:00
EMP_161,LATAM,2025-01-17 08:07:00,2025-01-21 08:07:00
EMP_441,NA,2025-04-09 22:25:00,2025-04-15 22:25:00
EMP_187,APAC,2025-07-11 15:15:00,2025-07-18 15:15:00
EMP_024,LATAM,2025-09-12 21:25:00,2025-09-17 21:25:00
EMP_165,EMEA,2025-05-13 17:54:00,2025-05-20 17:54:00
EMP_040,APAC,2025-09-20 11:10:00,2025-09-26 11:10:00
EMP_402,APAC,2025-07-18 16:58:00,2025-07-23 16:58:00
EMP_300,LATAM,2025-01-27 06:00:00,2025-02-01 06:00:00
EMP_127,NA,2025-02-09 11:51:00,2025-02-13 11:51:00
EMP_124,APAC,2025-01-13 10:20:00,2025-01-17 10:20:00
EMP_333,LATAM,2025-11-27 06:00:00,2025-12-04 06:00:00
EMP_317,LATAM,2025-11-09 14:12:00,2025-11-16 14:12:00
EMP_341,LATAM,2025-07-01 06:56:00,2025-07-06 06:56:00
EMP_350,NA,2025-10-08 20:37:00,2025-10-14 20:37:00
EMP_047,NA,2025-01-02 20:35:00,2025-01-07 20:35:00
EMP_439,LATAM,2025-04-01 15:06:00,2025-04-06 15:06:00
EMP_052,EMEA,2025-04-03 15:33:00,2025-04-08 15:33:00
EMP_181,NA,2025-10-04 16:00:00,2025-10-11 16:00:00
EMP_353,LATAM,2025-05-12 03:55:00,2025-05-19 03:55:00
EMP_209,NA,2025-06-06 01:30:00,2025-06-10 01:30:00
EMP_142,APAC,2025-01-09 13:17:00,2025-01-15 13:17:00
EMP_438,APAC,2025-07-25 16:04:00,2025-07-29 16:04:00
EMP_144,APAC,2025-09-25 18:00:00,2025-09-29 18:00:00
EMP_050,NA,2025-05-06 14:57:00,2025-05-10 14:57:00
EMP_311,EMEA,2025-07-12 21:09:00,2025-07-15 21:09:00
EMP_178,LATAM,2025-02-11 20:48:00,2025-02-15 20:48:00
EMP_111,NA,2025-02-19 21:04:00,2025-02-22 21:04:00
EMP_307,LATAM,2025-03-04 16:38:00,2025-03-09 16:38:00
EMP_202,EMEA,2025-06-30 21:47:00,2025-07-05 21:47:00
EMP_081,APAC,2025-01-05 10:17:00,2025-01-11 10:17:00
EMP_204,APAC,2025-12-30 06:04:00,2026-01-05 06:04:00
EMP_029,APAC,2025-06-07 23:03:00,2025-06-10 23:03:00
EMP_302,EMEA,2025-01-31 14:15:00,2025-02-05 14:15:00
EMP_283,APAC,2025-10-26 20:58:00,2025-11-02 20:58:00
EMP_335,EMEA,2025-01-19 06:00:00,2025-01-24 06:00:00
EMP_384,NA,2025-10-25 03:34:00,2025-11-01 03:34:00
EMP_105,NA,2025-08-15 08:14:00,2025-08-22 08:14:00
EMP_007,NA,2025-01-29 10:04:00,2025-02-03 10:04:00
EMP_327,NA,2025-04-11 16:56:00,2025-04-15 16:56:00
EMP_024,LATAM,2025-07-16 19:17:00,2025-07-22 19:17:00
EMP_092,NA,2025-04-13 22:37:00,2025-04-18 22:37:00
EMP_069,LATAM,2025-07-07 13:04:00,2025-07-12 13:04:00
EMP_349,EMEA,2025-08-12 05:21:00,2025-08-16 05:21:00
EMP_172,EMEA,2025-11-06 01:24:00,2025-11-13 01:24:00
EMP_290,LATAM,2025-04-16 13:31:00,2025-04-22 13:31:00
EMP_091,EMEA,2025-05-19 03:04:00,2025-05-26 03:04:00
EMP_204,APAC,2025-03-16 17:12:00,2025-03-23 17:12:00
EMP_310,EMEA,2025-07-03 13:19:00,2025-07-07 13:19:00
EMP_214,NA,2025-03-04 02:48:00,2025-03-08 02:48:00
EMP_279,APAC,2025-01-20 03:22:00,2025-01-25 03:22:00
EMP_412,EMEA,2025-04-08 11:08:00,2025-04-11 11:08:00
EMP_093,APAC,2025-01-22 15:09:00,2025-01-27 15:09:00
EMP_078,EMEA,2025-06-05 11:13:00,2025-06-10 11:13:00
EMP_304,LATAM,2025-05-09 04:52:00,2025-05-13 04:52:00
EMP_018,NA,2025-03-22 20:16:00,2025-03-25 20:16:00
EMP_205,NA,2025-01-10 00:08:00,2025-01-16 00:08:00
EMP_193,APAC,2025-09-05 14:03:00,2025-09-10 14:03:00
EMP_059,EMEA,2025-09-27 09:43:00,2025-10-03 09:43:00
EMP_223,LATAM,2025-03-24 22:28:00,2025-03-30 22:28:00
EMP_092,NA,2025-05-29 04:48:00,2025-06-01 04:48:00
EMP_192,LATAM,2025-06-05 08:03:00,2025-06-09 08:03:00
EMP_350,NA,2025-09-11 01:59:00,2025-09-16 01:59:00
EMP_336,APAC,2025-01-31 06:16:00,2025-02-06 06:16:00
EMP_271,APAC,2025-06-05 15:14:00,2025-06-08 15:14:00
EMP_259,EMEA,2025-03-20 16:39:00,2025-03-27 16:39:00
EMP_092,NA,2025-08-19 21:56:00,2025-08-25 21:56:00
EMP_294,EMEA,2025-08-04 15:04:00,2025-08-09 15:04:00
EMP_185,EMEA,2025-05-23 17:34:00,2025-05-28 17:34:00
EMP_229,LATAM,2025-02-13 08:30:00,2025-02-20 08:30:00
EMP_313,LATAM,2025-12-24 08:43:00,2025-12-27 08:43:00
EMP_338,EMEA,2025-08-02 04:02:00,2025-08-07 04:02:00
EMP_168,LATAM,2025-01-04 15:56:00,2025-01-09 15:56:00
EMP_233,APAC,2025-11-18 08:35:00,2025-11-21 08:35:00
EMP_434,APAC,2025-06-21 00:54:00,2025-06-25 00:54:00
EMP_092,NA,2025-08-08 12:40:00,2025-08-14 12:40:00
EMP_262,EMEA,2025-10-21 07:18:00,2025-10-25 07:18:00
EMP_279,APAC,2025-02-27 10:28:00,2025-03-02 10:28:00
EMP_157,NA,2025-08-28 02:29:00,2025-09-01 02:29:00
EMP_067,LATAM,2025-04-20 02:21:00,2025-04-25 02:21:00
EMP_226,APAC,2025-12-01 06:55:00,2025-12-04 06:55:00
EMP_090,EMEA,2025-11-28 22:15:00,2025-12-05 22:15:00
EMP_341,LATAM,2025-11-03 12:29:00,2025-11-09 12:29:00
EMP_408,APAC,2025-09-08 12:49:00,2025-09-15 12:49:00
EMP_208,LATAM,2025-04-30 21:26:00,2025-05-04 21:26:00
EMP_439,LATAM,2025-08-15 00:00:00,2025-08-18 00:00:00
EMP_211,NA,2025-11-04 20:09:00,2025-11-07 20:09:00
EMP_135,NA,2025-04-06 23:42:00,2025-04-11 23:42:00
EMP_353,LATAM,2025-09-07 00:48:00,2025-09-13 00:48:00
EMP_094,APAC,2025-06-06 02:57:00,2025-06-12 02:57:00
EMP_379,LATAM,2025-08-11 04:10:00,2025-08-14 04:10:00
EMP_245,EMEA,2025-07-28 07:28:00,2025-08-02 07:28:00
EMP_083,LATAM,2025-03-21 00:07:00,2025-03-26 00:07:00
EMP_130,EMEA,2025-11-16 01:45:00,2025-11-22 01:45:00
EMP_438,APAC,2025-01-01 12:42:00,2025-01-06 12:42:00
EMP_352,APAC,2025-06-19 20:04:00,2025-06-24 20:04:00
EMP_167,APAC,2025-05-23 03:18:00,2025-05-27 03:18:00
EMP_087,EMEA,2025-08-12 16:06:00,2025-08-17 16:06:00
EMP_324,NA,2025-10-28 17:58:00,2025-11-01 17:58:00
EMP_416,EMEA,2025-04-17 01:37:00,2025-04-23 01:37:00
EMP_180,EMEA,2025-01-05 13:05:00,2025-01-09 13:05:00
EMP_131,EMEA,2025-02-06 09:03:00,2025-02-11 09:03:00
EMP_073,EMEA,2025-09-26 19:52:00,2025-10-03 19:52:00
EMP_259,EMEA,2025-07-09 05:59:00,2025-07-14 05:59:00
EMP_132,APAC,2025-10-11 15:10:00,2025-10-16 15:10:00
EMP_127,NA,2025-11-04 02:52:00,2025-11-09 02:52:00
EMP_304,LATAM,2025-06-15 04:56:00,2025-06-22 04:56:00
EMP_369,LATAM,2025-03-12 14:28:00,2025-03-16 14:28:00
EMP_292,APAC,2025-02-08 12:59:00,2025-02-12 12:59:00
EMP_257,LATAM,2025-07-30 20:57:00,2025-08-05 20:57:00
EMP_160,EMEA,2025-07-27 01:11:00,2025-08-01 01:11:00
EMP_177,EMEA,2025-08-01 15:26:00,2025-08-06 15:26:00
EMP_208,LATAM,2025-09-27 23:24:00,2025-10-02 23:24:00
EMP_168,LATAM,2025-04-28 01:03:00,2025-05-02 01:03:00
EMP_031,APAC,2025-07-09 22:46:00,2025-07-13 22:46:00
EMP_371,NA,2025-11-11 07:26:00,2025-11-16 07:26:00
EMP_012,APAC,2025-10-15 17:19:00,2025-10-19 17:19:00
EMP_097,NA,2025-11-21 19:45:00,2025-11-26 19:45:00
EMP_126,EMEA,2025-05-26 08:00:00,2025-06-01 08:00:00
EMP_341,LATAM,2025-05-10 14:33:00,2025-05-14 14:33:00
EMP_375,LATAM,2025-04-24 07:17:00,2025-05-01 07:17:00
EMP_184,LATAM,2025-03-21 20:33:00,2025-03-26 20:33:00
EMP_191,NA,2025-05-29 14:02:00,2025-06-02 14:02:00
EMP_354,EMEA,2025-06-30 16:08:00,2025-07-05 16:08:00
EMP_238,EMEA,2025-01-15 15:07:00,2025-01-20 15:07:00
EMP_410,NA,2025-11-03 17:13:00,2025-11-08 17:13:00
EMP_377,LATAM,2025-07-03 16:01:00,2025-07-08 16:01:00
EMP_423,EMEA,2025-12-14 01:24:00,2025-12-18 01:24:00
EMP_233,APAC,2025-12-02 11:43:00,2025-12-07 11:43:00
EMP_426,LATAM,2025-09-16 20:38:00,2025-09-20 20:38:00
EMP_129,LATAM,2025-08-22 01:23:00,2025-08-25 01:23:00
EMP_253,APAC,2025-01-05 19:08:00,2025-01-09 19:08:00
EMP_074,EMEA,2025-09-07 06:48:00,2025-09-10 06:48:00
EMP_409,APAC,2025-08-13 10:25:00,2025-08-19 10:25:00
EMP_345,NA,2025-06-28 17:26:00,2025-07-02 17:26:00
EMP_368,NA,2025-05-25 12:33:00,2025-05-29 12:33:00
EMP_381,APAC,2025-12-05 20:34:00,2025-12-12 20:34:00
EMP_357,LATAM,2025-10-26 23:18:00,2025-11-02 23:18:00
EMP_097,NA,2025-05-16 10:27:00,2025-05-20 10:27:00
EMP_035,NA,2025-04-02 16:29:00,2025-04-09 16:29:00
EMP_379,LATAM,2025-05-24 07:44:00,2025-05-29 07:44:00
EMP_083,LATAM,2025-12-25 04:49:00,2025-12-30 04:49:00
EMP_208,LATAM,2025-01-07 06:26:00,2025-01-10 06:26:00
EMP_293,LATAM,2025-11-05 15:44:00,2025-11-10 15:44:00
EMP_086,LATAM,2025-08-13 06:56:00,2025-08-16 06:56:00
EMP_010,APAC,2025-06-07 17:51:00,2025-06-13 17:51:00
EMP_156,EMEA,2025-10-04 09:21:00,2025-10-09 09:21:00
EMP_430,APAC,2025-10-27 20:27:00,2025-10-30 20:27:00
EMP_259,EMEA,2025-10-27 19:04:00,2025-10-30 19:04:00
EMP_364,APAC,2025-03-15 23:36:00,2025-03-21 23:36:00
EMP_249,LATAM,2025-01-20 20:38:00,2025-01-25 20:38:00
EMP_260,NA,2025-02-21 14:54:00,2025-02-27 14:54:00
EMP_173,NA,2025-01-06 09:44:00,2025-01-10 09:44:00
EMP_112,APAC,2025-09-08 05:56:00,2025-09-13 05:56:00
EMP_379,LATAM,2025-09-05 17:29:00,2025-09-12 17:29:00
EMP_025,EMEA,2025-06-29 16:45:00,2025-07-03 16:45:00
EMP_234,APAC,2025-02-16 19:56:00,2025-02-22 19:56:00
EMP_126,EMEA,2025-10-17 05:47:00,2025-10-24 05:47:00
EMP_430,APAC,2025-09-08 05:24:00,2025-09-12 05:24:00
EMP_176,EMEA,2025-09-04 12:49:00,2025-09-09 12:49:00
